"id_pieza","nombre","familia","vehiculo_id","precio","canal_venta","stock_disponible"
"4009","Disco de freno","Frenos","34","90","eBay","31"
"4010","Salpicadero","Interior","68","52","Recambio Azul","40"
"4011","Motor 1.6","Motor","68","225","Recambio Azul","8"
"4012","Salpicadero","Interior","65","109","eBay","49"
"4013","Motor de arranque","Electricidad","82","41","eBay","44"
"4014","Motor 1.6","Motor","20","480","Recambio Verde","40"
"4015","Llanta AleaciÃ³n","Ruedas","49","63","Recambio Azul","13"
"4016","Alternador","Electricidad","82","150","Wallapop","43"
"4017","Freno delantero","Frenos","29","82","Wallapop","2"
"4018","Llanta AleaciÃ³n","Ruedas","6","55","eBay","4"
"4019","BaterÃ­a 12V","Electricidad","4","194","Wallapop","23"
"4020","Amortiguador","SuspensiÃ³n","93","78","Recambio Azul","22"
"4021","Disco de freno","Frenos","9","46","Wallapop","26"
"4022","Muelle","SuspensiÃ³n","37","133","Wallapop","27"
"4023","Retrovisor","CarrocerÃ­a","72","220","Wallapop","20"
"4024","Motor de arranque","Electricidad","82","122","Recambio Verde","34"
"4025","Motor 1.6","Motor","53","603","Wallapop","23"
"4026","NeumÃ¡tico","Ruedas","67","60","Recambio Azul","29"
"4027","Muelle","SuspensiÃ³n","27","65","Ovoko","30"
"4028","Retrovisor","CarrocerÃ­a","79","79","eBay","43"
"4029","Motor de arranque","Electricidad","99","123","Recambio Azul","33"
"4030","Llanta AleaciÃ³n","Ruedas","18","90","Recambio Azul","26"
"4031","NeumÃ¡tico","Ruedas","72","62","Ovoko","19"
"4032","NeumÃ¡tico","Ruedas","76","72","eBay","35"
"4033","Motor 1.6","Motor","27","323","Wallapop","42"
"4034","Motor de arranque","Electricidad","20","102","eBay","13"
"4035","Amortiguador","SuspensiÃ³n","71","139","eBay","38"
"4036","Motor de arranque","Electricidad","54","54","Ovoko","12"
"4037","Motor de arranque","Electricidad","26","88","eBay","11"
"4038","Salpicadero","Interior","72","42","eBay","11"
"4039","Puerta","CarrocerÃ­a","80","361","eBay","44"
"4040","Muelle","SuspensiÃ³n","9","90","Recambio Verde","17"
"4041","NeumÃ¡tico","Ruedas","64","25","Recambio Azul","32"
"4042","Motor de arranque","Electricidad","12","103","Recambio Verde","4"
"4043","Amortiguador","SuspensiÃ³n","16","72","Wallapop","9"
"4044","Asiento","Interior","24","49","eBay","22"
"4045","Amortiguador","SuspensiÃ³n","17","94","Recambio Verde","40"
"4046","Alternador","Electricidad","11","133","Recambio Azul","21"
"4047","BaterÃ­a 12V","Electricidad","86","129","Recambio Verde","22"
"4048","Llanta AleaciÃ³n","Ruedas","84","21","Ovoko","18"
"4049","Motor de arranque","Electricidad","64","147","Recambio Verde","26"
"4050","Llanta AleaciÃ³n","Ruedas","64","68","Recambio Azul","39"
"4051","Freno trasero","Frenos","33","110","Recambio Azul","14"
"4052","Llanta AleaciÃ³n","Ruedas","10","31","eBay","42"
"4053","Turbo","Motor","49","333","Recambio Verde","3"
"4054","CapÃ³","CarrocerÃ­a","39","267","eBay","2"
"4055","Caja de cambios","Motor","93","686","Recambio Verde","8"
"4056","NeumÃ¡tico","Ruedas","16","25","Wallapop","20"
"4057","Motor 1.6","Motor","16","527","Recambio Azul","26"
"4058","Amortiguador","SuspensiÃ³n","12","146","Recambio Azul","14"
"4059","Motor 2.0 TDI","Motor","83","245","Recambio Verde","9"
"4060","Retrovisor","CarrocerÃ­a","92","174","Wallapop","24"
"4061","Disco de freno","Frenos","98","98","Recambio Azul","3"
"4062","Motor 1.6","Motor","3","670","Recambio Azul","3"
"4063","Freno delantero","Frenos","86","45","Ovoko","46"
"4064","Alternador","Electricidad","73","151","eBay","45"
"4065","Llanta AleaciÃ³n","Ruedas","87","80","Recambio Azul","38"
"4066","Llanta AleaciÃ³n","Ruedas","50","52","Recambio Azul","23"
"4067","NeumÃ¡tico","Ruedas","76","52","Recambio Verde","32"
"4068","Disco de freno","Frenos","62","95","Recambio Verde","47"
"4069","Freno delantero","Frenos","80","53","Recambio Verde","48"
"4070","BaterÃ­a 12V","Electricidad","65","81","Ovoko","6"
"4071","Puerta","CarrocerÃ­a","12","398","Recambio Verde","35"
"4072","Caja de cambios","Motor","14","307","eBay","20"
"4073","Disco de freno","Frenos","53","87","Recambio Verde","31"
"4074","Salpicadero","Interior","99","59","Recambio Verde","35"
"4075","Disco de freno","Frenos","42","93","eBay","20"
"4076","Freno delantero","Frenos","26","105","Recambio Azul","45"
"4077","Asiento","Interior","65","21","Ovoko","36"
"4078","Freno trasero","Frenos","18","44","eBay","31"
"4079","Motor 2.0 TDI","Motor","1","249","eBay","46"
"4080","NeumÃ¡tico","Ruedas","47","94","Recambio Azul","8"
"4081","Salpicadero","Interior","32","99","Wallapop","37"
"4082","NeumÃ¡tico","Ruedas","26","35","Wallapop","44"
"4083","Llanta AleaciÃ³n","Ruedas","38","84","Wallapop","45"
"4084","Retrovisor","CarrocerÃ­a","55","164","Recambio Verde","44"
"4085","BaterÃ­a 12V","Electricidad","98","89","Recambio Azul","13"
"4086","Muelle","SuspensiÃ³n","33","147","Recambio Azul","46"
"4087","NeumÃ¡tico","Ruedas","74","46","Recambio Verde","17"
"4088","Freno trasero","Frenos","81","107","Recambio Azul","12"
"4089","Freno delantero","Frenos","73","86","Wallapop","17"
"4090","NeumÃ¡tico","Ruedas","59","42","eBay","28"
"4091","Salpicadero","Interior","31","41","Recambio Azul","33"
"4092","Motor de arranque","Electricidad","34","67","Wallapop","11"
"4093","Volante","Interior","7","143","Recambio Azul","18"
"4094","NeumÃ¡tico","Ruedas","88","39","Recambio Verde","31"
"4095","Llanta AleaciÃ³n","Ruedas","1","93","Ovoko","12"
"4096","Freno delantero","Frenos","27","74","eBay","2"
"4097","Motor de arranque","Electricidad","63","39","Ovoko","2"
"4098","Llanta AleaciÃ³n","Ruedas","72","36","Ovoko","14"
"4099","Disco de freno","Frenos","25","90","Ovoko","23"
"4100","Motor 2.0 TDI","Motor","80","482","eBay","20"
"4101","Disco de freno","Frenos","76","73","Wallapop","45"
"4102","Alternador","Electricidad","60","145","eBay","10"
"4103","NeumÃ¡tico","Ruedas","96","40","eBay","23"
"4104","Amortiguador","SuspensiÃ³n","34","87","Ovoko","26"
"4105","Muelle","SuspensiÃ³n","23","60","Recambio Azul","24"
"4106","Freno trasero","Frenos","99","118","Wallapop","30"
"4107","Disco de freno","Frenos","90","114","Recambio Verde","31"
"4108","Alternador","Electricidad","3","60","Recambio Azul","40"
"4109","Alternador","Electricidad","89","111","Recambio Azul","18"
"4110","Volante","Interior","5","112","Recambio Azul","43"
"4111","Asiento","Interior","64","124","Wallapop","46"
"4112","Volante","Interior","77","84","eBay","12"
"4113","Alternador","Electricidad","81","36","eBay","11"
"4114","Llanta AleaciÃ³n","Ruedas","98","63","eBay","49"
"4115","Disco de freno","Frenos","13","94","Recambio Verde","33"
"4116","Muelle","SuspensiÃ³n","13","90","Wallapop","7"
"4117","Freno delantero","Frenos","19","47","Wallapop","44"
"4118","NeumÃ¡tico","Ruedas","8","63","Recambio Azul","44"
"4119","Motor de arranque","Electricidad","53","184","Ovoko","10"
"4120","Motor de arranque","Electricidad","35","55","Recambio Verde","38"
"4121","Freno delantero","Frenos","42","44","Recambio Azul","44"
"4122","Motor 2.0 TDI","Motor","48","796","Ovoko","5"
"4123","Llanta AleaciÃ³n","Ruedas","53","27","Ovoko","14"
"4124","Muelle","SuspensiÃ³n","48","109","Wallapop","47"
"4125","Motor 2.0 TDI","Motor","44","460","Wallapop","29"
"4126","Caja de cambios","Motor","42","476","Recambio Azul","14"
"4127","Asiento","Interior","46","62","Wallapop","35"
"4128","Volante","Interior","86","137","Recambio Verde","38"
"4129","Asiento","Interior","89","95","Wallapop","21"
"4130","Motor de arranque","Electricidad","46","122","Recambio Verde","6"
"4131","Muelle","SuspensiÃ³n","84","109","Wallapop","45"
"4132","Disco de freno","Frenos","23","75","Wallapop","29"
"4133","Salpicadero","Interior","88","68","Wallapop","28"
"4134","NeumÃ¡tico","Ruedas","33","40","eBay","24"
"4135","Salpicadero","Interior","3","113","Recambio Azul","6"
"4136","CapÃ³","CarrocerÃ­a","80","227","Recambio Azul","43"
"4137","Caja de cambios","Motor","15","557","eBay","12"
"4138","NeumÃ¡tico","Ruedas","7","69","eBay","18"
"4139","Motor 2.0 TDI","Motor","28","508","Ovoko","39"
"4140","Amortiguador","SuspensiÃ³n","7","102","Ovoko","35"
"4141","Volante","Interior","67","34","Ovoko","35"
"4142","Motor de arranque","Electricidad","43","46","Ovoko","36"
"4143","Llanta AleaciÃ³n","Ruedas","43","24","Ovoko","48"
"4144","Puerta","CarrocerÃ­a","64","166","Wallapop","3"
"4145","NeumÃ¡tico","Ruedas","38","61","Ovoko","9"
"4146","Alternador","Electricidad","79","75","Wallapop","44"
"4147","Muelle","SuspensiÃ³n","47","139","Ovoko","39"
"4148","CapÃ³","CarrocerÃ­a","2","286","Recambio Verde","29"
"4149","Freno delantero","Frenos","55","119","Recambio Azul","15"
"4150","Muelle","SuspensiÃ³n","48","122","Ovoko","14"
"4151","Muelle","SuspensiÃ³n","44","69","Recambio Verde","20"
"4152","Caja de cambios","Motor","42","412","Recambio Verde","23"
"4153","Volante","Interior","8","108","eBay","18"
"4154","Retrovisor","CarrocerÃ­a","14","229","eBay","38"
"4155","Disco de freno","Frenos","11","93","Recambio Azul","38"
"4156","Salpicadero","Interior","35","120","eBay","14"
"4157","Alternador","Electricidad","78","34","eBay","10"
"4158","Llanta AleaciÃ³n","Ruedas","74","79","Recambio Verde","25"
"4159","Salpicadero","Interior","86","94","Recambio Azul","39"
"4160","Puerta","CarrocerÃ­a","51","305","Ovoko","43"
"4161","Alternador","Electricidad","76","118","Wallapop","16"
"4162","NeumÃ¡tico","Ruedas","32","56","Recambio Azul","27"
"4163","Freno trasero","Frenos","62","46","Ovoko","17"
"4164","CapÃ³","CarrocerÃ­a","9","134","Ovoko","24"
"4165","Llanta AleaciÃ³n","Ruedas","62","59","Recambio Azul","15"
"4166","Muelle","SuspensiÃ³n","72","109","Recambio Azul","18"
"4167","Turbo","Motor","16","363","Recambio Verde","28"
"4168","Freno delantero","Frenos","12","72","Recambio Verde","3"
"4169","Alternador","Electricidad","8","33","eBay","23"
"4170","Amortiguador","SuspensiÃ³n","25","132","Ovoko","12"
"4171","CapÃ³","CarrocerÃ­a","40","193","Wallapop","34"
"4172","CapÃ³","CarrocerÃ­a","81","269","Wallapop","16"
"4173","Disco de freno","Frenos","68","78","Recambio Verde","33"
"4174","Disco de freno","Frenos","10","84","eBay","46"
"4175","Volante","Interior","78","124","eBay","45"
"4176","Motor 2.0 TDI","Motor","50","732","Ovoko","1"
"4177","Retrovisor","CarrocerÃ­a","38","295","Wallapop","44"
"4178","Freno trasero","Frenos","51","43","Wallapop","15"
"4179","NeumÃ¡tico","Ruedas","40","90","eBay","43"
"4180","Amortiguador","SuspensiÃ³n","98","137","Ovoko","1"
"4181","Muelle","SuspensiÃ³n","91","72","Recambio Verde","39"
"4182","Motor 2.0 TDI","Motor","46","574","Recambio Verde","10"
"4183","Amortiguador","SuspensiÃ³n","61","80","Recambio Azul","43"
"4184","Motor de arranque","Electricidad","49","180","Recambio Verde","24"
"4185","Llanta AleaciÃ³n","Ruedas","47","29","Ovoko","18"
"4186","Disco de freno","Frenos","90","84","eBay","9"
"4187","Alternador","Electricidad","86","134","Recambio Azul","24"
"4188","Motor 1.6","Motor","57","267","Wallapop","36"
"4189","Amortiguador","SuspensiÃ³n","75","121","Recambio Azul","48"
"4190","Freno trasero","Frenos","8","80","Ovoko","46"
"4191","Amortiguador","SuspensiÃ³n","38","80","Recambio Azul","26"
"4192","Freno delantero","Frenos","27","106","Wallapop","38"
"4193","Retrovisor","CarrocerÃ­a","46","227","Wallapop","35"
"4194","Alternador","Electricidad","35","166","Recambio Azul","28"
"4195","Freno delantero","Frenos","83","68","Recambio Verde","41"
"4196","Motor de arranque","Electricidad","80","134","Wallapop","45"
"4197","Llanta AleaciÃ³n","Ruedas","76","22","Ovoko","7"
"4198","Motor de arranque","Electricidad","14","133","Recambio Verde","39"
"4199","Turbo","Motor","66","470","Wallapop","41"
"4200","Alternador","Electricidad","64","66","eBay","42"
"4201","Muelle","SuspensiÃ³n","56","124","Ovoko","17"
"4202","BaterÃ­a 12V","Electricidad","28","39","Wallapop","26"
"4203","Asiento","Interior","57","65","Ovoko","34"
"4204","Salpicadero","Interior","76","89","Wallapop","3"
"4205","Retrovisor","CarrocerÃ­a","47","168","eBay","46"
"4206","Retrovisor","CarrocerÃ­a","45","73","Recambio Azul","29"
"4207","NeumÃ¡tico","Ruedas","28","36","Recambio Verde","41"
"4208","Caja de cambios","Motor","85","739","Wallapop","19"
"4209","Asiento","Interior","31","127","Recambio Azul","2"
"4210","Amortiguador","SuspensiÃ³n","83","67","Recambio Azul","47"
"4211","Alternador","Electricidad","43","117","Recambio Verde","26"
"4212","Motor 1.6","Motor","87","257","eBay","22"
"4213","Motor de arranque","Electricidad","86","95","eBay","7"
"4214","Volante","Interior","62","61","eBay","9"
"4215","Freno trasero","Frenos","2","70","Wallapop","28"
"4216","BaterÃ­a 12V","Electricidad","31","146","Ovoko","33"
"4217","Amortiguador","SuspensiÃ³n","99","117","Ovoko","33"
"4218","Motor 2.0 TDI","Motor","49","254","eBay","12"
"4219","Freno delantero","Frenos","25","116","eBay","35"
"4220","Freno delantero","Frenos","93","57","Ovoko","26"
"4221","Motor 2.0 TDI","Motor","34","463","Recambio Azul","3"
"4222","Asiento","Interior","58","101","Wallapop","47"
"4223","Muelle","SuspensiÃ³n","48","60","Recambio Verde","45"
"4224","Freno trasero","Frenos","93","100","Recambio Azul","49"
"4225","Alternador","Electricidad","86","152","Recambio Verde","19"
"4226","Freno delantero","Frenos","58","113","Recambio Verde","12"
"4227","Salpicadero","Interior","73","104","Recambio Azul","14"
"4228","Disco de freno","Frenos","19","45","Recambio Verde","14"
"4229","CapÃ³","CarrocerÃ­a","87","232","Recambio Verde","43"
"4230","Alternador","Electricidad","15","141","Recambio Azul","1"
"4231","Motor 2.0 TDI","Motor","97","739","Wallapop","47"
"4232","Muelle","SuspensiÃ³n","34","98","Recambio Azul","39"
"4233","CapÃ³","CarrocerÃ­a","58","379","Recambio Verde","43"
"4234","Turbo","Motor","37","630","Recambio Azul","10"
"4235","Salpicadero","Interior","32","83","eBay","38"
"4236","Freno trasero","Frenos","22","40","Wallapop","35"
"4237","Freno delantero","Frenos","30","43","Recambio Verde","38"
"4238","Asiento","Interior","68","55","Recambio Azul","25"
"4239","Llanta AleaciÃ³n","Ruedas","12","43","Wallapop","34"
"4240","CapÃ³","CarrocerÃ­a","88","108","Recambio Azul","28"
"4241","Amortiguador","SuspensiÃ³n","28","89","eBay","26"
"4242","Freno trasero","Frenos","55","71","eBay","13"
"4243","Freno delantero","Frenos","96","90","Recambio Verde","37"
"4244","Volante","Interior","4","124","Recambio Verde","42"
"4245","Muelle","SuspensiÃ³n","89","124","Recambio Verde","31"
"4246","Llanta AleaciÃ³n","Ruedas","68","34","Wallapop","45"
"4247","Asiento","Interior","10","77","Recambio Verde","6"
"4248","Caja de cambios","Motor","27","780","eBay","44"
"4249","CapÃ³","CarrocerÃ­a","54","296","Ovoko","17"
"4250","NeumÃ¡tico","Ruedas","18","49","Recambio Verde","10"
"4251","Disco de freno","Frenos","94","47","Recambio Azul","20"
"4252","NeumÃ¡tico","Ruedas","56","63","Recambio Azul","25"
"4253","Alternador","Electricidad","59","103","Recambio Verde","29"
"4254","Freno delantero","Frenos","80","52","eBay","43"
"4255","Volante","Interior","91","20","Wallapop","46"
"4256","Retrovisor","CarrocerÃ­a","52","115","Ovoko","19"
"4257","Retrovisor","CarrocerÃ­a","16","80","Wallapop","4"
"4258","Freno delantero","Frenos","97","47","Wallapop","40"
"4259","Salpicadero","Interior","54","54","eBay","35"
"4260","Caja de cambios","Motor","37","782","eBay","36"
"4261","Muelle","SuspensiÃ³n","67","149","Wallapop","15"
"4262","Motor de arranque","Electricidad","80","91","Wallapop","27"
"4263","Llanta AleaciÃ³n","Ruedas","38","64","Ovoko","42"
"4264","CapÃ³","CarrocerÃ­a","47","293","Recambio Verde","36"
"4265","Freno trasero","Frenos","29","55","eBay","33"
"4266","Llanta AleaciÃ³n","Ruedas","4","79","Wallapop","40"
"4267","Freno delantero","Frenos","27","101","Recambio Azul","17"
"4268","Disco de freno","Frenos","78","81","Wallapop","17"
"4269","Motor 1.6","Motor","15","571","Ovoko","21"
"4270","Muelle","SuspensiÃ³n","53","100","Recambio Azul","7"
"4271","Volante","Interior","6","83","Ovoko","47"
"4272","Freno trasero","Frenos","51","43","Ovoko","30"
"4273","Amortiguador","SuspensiÃ³n","68","101","Recambio Azul","5"
"4274","Freno trasero","Frenos","63","95","Wallapop","38"
"4275","Motor 1.6","Motor","59","783","Recambio Verde","5"
"4276","BaterÃ­a 12V","Electricidad","19","191","Recambio Verde","21"
"4277","Llanta AleaciÃ³n","Ruedas","22","95","Wallapop","49"
"4278","Alternador","Electricidad","70","104","Wallapop","30"
"4279","NeumÃ¡tico","Ruedas","45","27","Recambio Verde","44"
"4280","Freno delantero","Frenos","25","82","Recambio Azul","46"
"4281","Freno delantero","Frenos","56","61","Wallapop","27"
"4282","BaterÃ­a 12V","Electricidad","69","98","Wallapop","29"
"4283","Amortiguador","SuspensiÃ³n","6","63","Recambio Azul","25"
"4284","Amortiguador","SuspensiÃ³n","22","127","Wallapop","31"
"4285","Caja de cambios","Motor","92","716","eBay","4"
"4286","Muelle","SuspensiÃ³n","6","63","eBay","20"
"4287","Asiento","Interior","80","61","eBay","20"
"4288","Muelle","SuspensiÃ³n","39","103","eBay","46"
"4289","NeumÃ¡tico","Ruedas","16","75","Wallapop","19"
"4290","Turbo","Motor","35","469","Recambio Verde","5"
"4291","Alternador","Electricidad","74","54","eBay","9"
"4292","Turbo","Motor","81","332","Recambio Azul","29"
"4293","Motor de arranque","Electricidad","96","38","eBay","4"
"4294","Volante","Interior","13","22","Recambio Verde","43"
"4295","Asiento","Interior","24","138","Recambio Verde","13"
"4296","Motor de arranque","Electricidad","92","188","Wallapop","35"
"4297","BaterÃ­a 12V","Electricidad","81","40","Recambio Azul","3"
"4298","Alternador","Electricidad","22","169","Ovoko","26"
"4299","Motor de arranque","Electricidad","32","72","Ovoko","17"
"4300","NeumÃ¡tico","Ruedas","95","93","Wallapop","1"
"4301","Motor 1.6","Motor","49","209","eBay","13"
"4302","Turbo","Motor","51","243","eBay","19"
"4303","Llanta AleaciÃ³n","Ruedas","35","83","Wallapop","16"
"4304","Disco de freno","Frenos","82","56","Wallapop","21"
"4305","Freno delantero","Frenos","13","43","Recambio Azul","3"
"4306","BaterÃ­a 12V","Electricidad","84","44","eBay","39"
"4307","Alternador","Electricidad","97","168","Recambio Azul","37"
"4308","Puerta","CarrocerÃ­a","8","127","eBay","16"
"4309","Volante","Interior","22","54","Ovoko","21"
"4310","Asiento","Interior","75","139","Wallapop","44"
"4311","Disco de freno","Frenos","4","77","Recambio Azul","38"
"4312","Asiento","Interior","42","143","Recambio Azul","41"
"4313","Freno trasero","Frenos","63","101","Wallapop","10"
"4314","Puerta","CarrocerÃ­a","39","368","eBay","10"
"4315","Freno delantero","Frenos","14","113","Ovoko","18"
"4316","Asiento","Interior","88","110","Recambio Azul","7"
"4317","Muelle","SuspensiÃ³n","75","96","eBay","47"
"4318","Alternador","Electricidad","44","74","Recambio Azul","15"
"4319","Llanta AleaciÃ³n","Ruedas","65","34","Ovoko","18"
"4320","Salpicadero","Interior","78","54","Wallapop","32"
"4321","Llanta AleaciÃ³n","Ruedas","12","47","Recambio Azul","41"
"4322","Volante","Interior","75","117","Recambio Verde","34"
"4323","NeumÃ¡tico","Ruedas","24","77","eBay","18"
"4324","Volante","Interior","92","102","Recambio Azul","22"
"4325","CapÃ³","CarrocerÃ­a","88","287","Ovoko","33"
"4326","NeumÃ¡tico","Ruedas","69","95","Ovoko","5"
"4327","Muelle","SuspensiÃ³n","52","90","Ovoko","17"
"4328","Muelle","SuspensiÃ³n","9","140","Wallapop","40"
"4329","Freno trasero","Frenos","63","45","Wallapop","4"
"4330","Freno delantero","Frenos","6","86","eBay","40"
"4331","Amortiguador","SuspensiÃ³n","94","144","eBay","10"
"4332","NeumÃ¡tico","Ruedas","82","52","Wallapop","33"
"4333","CapÃ³","CarrocerÃ­a","79","301","Recambio Verde","21"
"4334","Asiento","Interior","59","93","Wallapop","26"
"4335","NeumÃ¡tico","Ruedas","59","55","Ovoko","26"
"4336","Alternador","Electricidad","51","118","Wallapop","11"
"4337","Motor 1.6","Motor","88","433","Ovoko","36"
"4338","Muelle","SuspensiÃ³n","38","75","Recambio Verde","47"
"4339","Motor de arranque","Electricidad","84","167","Recambio Azul","40"
"4340","NeumÃ¡tico","Ruedas","76","48","eBay","11"
"4341","Llanta AleaciÃ³n","Ruedas","11","24","eBay","9"
"4342","Freno delantero","Frenos","63","68","Recambio Azul","49"
"4343","Salpicadero","Interior","38","93","Recambio Azul","43"
"4344","Volante","Interior","20","95","Recambio Azul","42"
"4345","BaterÃ­a 12V","Electricidad","22","163","eBay","46"
"4346","Asiento","Interior","82","62","Recambio Azul","48"
"4347","NeumÃ¡tico","Ruedas","65","27","Recambio Verde","19"
"4348","Llanta AleaciÃ³n","Ruedas","66","61","eBay","5"
"4349","Amortiguador","SuspensiÃ³n","70","146","Ovoko","43"
"4350","Retrovisor","CarrocerÃ­a","54","220","Recambio Azul","1"
"4351","Retrovisor","CarrocerÃ­a","3","283","eBay","38"
"4352","Caja de cambios","Motor","76","596","eBay","44"
"4353","Freno delantero","Frenos","24","42","eBay","13"
"4354","Alternador","Electricidad","36","158","Recambio Verde","40"
"4355","CapÃ³","CarrocerÃ­a","90","233","Recambio Azul","35"
"4356","Disco de freno","Frenos","35","106","Ovoko","32"
"4357","Muelle","SuspensiÃ³n","95","65","Ovoko","40"
"4358","NeumÃ¡tico","Ruedas","83","29","Wallapop","48"
"4359","Salpicadero","Interior","21","116","Recambio Verde","32"
"4360","Freno trasero","Frenos","21","88","Recambio Azul","12"
"4361","Puerta","CarrocerÃ­a","90","262","Ovoko","2"
"4362","Llanta AleaciÃ³n","Ruedas","51","94","Recambio Azul","11"
"4363","Retrovisor","CarrocerÃ­a","4","295","Ovoko","13"
"4364","Disco de freno","Frenos","97","96","eBay","45"
"4365","Disco de freno","Frenos","46","43","Ovoko","18"
"4366","Llanta AleaciÃ³n","Ruedas","10","45","Ovoko","19"
"4367","Motor 1.6","Motor","9","614","Wallapop","9"
"4368","Turbo","Motor","92","422","Ovoko","25"
"4369","Disco de freno","Frenos","55","64","Recambio Azul","36"
"4370","Volante","Interior","57","142","Wallapop","15"
"4371","Volante","Interior","15","99","Recambio Verde","34"
"4372","Amortiguador","SuspensiÃ³n","80","113","eBay","19"
"4373","Caja de cambios","Motor","56","610","Recambio Verde","23"
"4374","Volante","Interior","63","120","Wallapop","34"
"4375","CapÃ³","CarrocerÃ­a","63","189","Ovoko","27"
"4376","Salpicadero","Interior","85","70","Ovoko","11"
"4377","Salpicadero","Interior","2","145","eBay","27"
"4378","Motor 1.6","Motor","89","689","Recambio Verde","49"
"4379","Muelle","SuspensiÃ³n","73","65","Ovoko","8"
"4380","Freno trasero","Frenos","74","114","Ovoko","40"
"4381","Puerta","CarrocerÃ­a","49","59","Recambio Azul","28"
"4382","Turbo","Motor","9","563","eBay","38"
"4383","Alternador","Electricidad","60","190","Ovoko","40"
"4384","Turbo","Motor","16","481","Recambio Azul","39"
"4385","Llanta AleaciÃ³n","Ruedas","25","78","Ovoko","34"
"4386","Caja de cambios","Motor","16","254","Recambio Azul","30"
"4387","Volante","Interior","58","54","Recambio Azul","26"
"4388","Freno delantero","Frenos","51","46","Ovoko","1"
"4389","Freno delantero","Frenos","1","41","Recambio Azul","27"
"4390","Retrovisor","CarrocerÃ­a","98","221","Ovoko","20"
"4391","BaterÃ­a 12V","Electricidad","71","72","Ovoko","17"
"4392","Freno delantero","Frenos","93","45","Recambio Verde","6"
"4393","Motor de arranque","Electricidad","21","182","Recambio Azul","20"
"4394","Salpicadero","Interior","95","100","eBay","31"
"4395","Puerta","CarrocerÃ­a","90","56","Ovoko","38"
"4396","Muelle","SuspensiÃ³n","79","127","eBay","44"
"4397","Turbo","Motor","49","324","Recambio Azul","45"
"4398","Puerta","CarrocerÃ­a","68","169","eBay","8"
"4399","Muelle","SuspensiÃ³n","89","89","Recambio Azul","49"
"4400","Motor 2.0 TDI","Motor","18","324","Ovoko","1"
"4401","Asiento","Interior","2","53","Wallapop","3"
"4402","Salpicadero","Interior","5","85","Recambio Azul","2"
"4403","NeumÃ¡tico","Ruedas","88","65","Recambio Verde","46"
"4404","NeumÃ¡tico","Ruedas","16","72","Ovoko","2"
"4405","Alternador","Electricidad","36","103","Recambio Azul","6"
"4406","Disco de freno","Frenos","4","112","Ovoko","22"
"4407","BaterÃ­a 12V","Electricidad","61","86","Recambio Verde","38"
"4408","Motor de arranque","Electricidad","40","57","Recambio Azul","34"
"4409","NeumÃ¡tico","Ruedas","19","23","eBay","49"
"4410","Retrovisor","CarrocerÃ­a","60","188","eBay","3"
"4411","Motor 2.0 TDI","Motor","80","794","eBay","33"
"4412","Turbo","Motor","94","418","Ovoko","47"
"4413","Freno trasero","Frenos","27","64","Recambio Verde","1"
"4414","Disco de freno","Frenos","82","49","Recambio Azul","4"
"4415","Motor 2.0 TDI","Motor","68","430","Recambio Verde","23"
"4416","Freno trasero","Frenos","27","93","eBay","10"
"4417","Amortiguador","SuspensiÃ³n","65","148","Recambio Verde","8"
"4418","Amortiguador","SuspensiÃ³n","9","113","eBay","44"
"4419","Puerta","CarrocerÃ­a","21","267","Recambio Azul","21"
"4420","Freno trasero","Frenos","55","112","Recambio Verde","43"
"4421","BaterÃ­a 12V","Electricidad","67","152","Ovoko","13"
"4422","NeumÃ¡tico","Ruedas","44","74","Wallapop","20"
"4423","Salpicadero","Interior","4","115","Recambio Verde","13"
"4424","Freno delantero","Frenos","68","48","Ovoko","41"
"4425","NeumÃ¡tico","Ruedas","96","25","Recambio Verde","38"
"4426","Turbo","Motor","95","250","eBay","31"
"4427","Volante","Interior","13","137","Ovoko","47"
"4428","BaterÃ­a 12V","Electricidad","15","146","Ovoko","6"
"4429","NeumÃ¡tico","Ruedas","75","21","Recambio Azul","3"
"4430","Freno trasero","Frenos","24","115","eBay","3"
"4431","Turbo","Motor","82","366","Recambio Verde","6"
"4432","Disco de freno","Frenos","88","119","Recambio Azul","7"
"4433","Motor de arranque","Electricidad","30","93","Recambio Azul","43"
"4434","Puerta","CarrocerÃ­a","92","162","Wallapop","28"
"4435","Asiento","Interior","26","38","Recambio Verde","10"
"4436","Muelle","SuspensiÃ³n","73","127","Ovoko","14"
"4437","Llanta AleaciÃ³n","Ruedas","17","39","eBay","19"
"4438","Freno trasero","Frenos","16","86","Ovoko","40"
"4439","Freno delantero","Frenos","66","55","Ovoko","7"
"4440","Turbo","Motor","91","450","Recambio Verde","16"
"4441","NeumÃ¡tico","Ruedas","26","90","Wallapop","42"
"4442","Asiento","Interior","19","101","Wallapop","2"
"4443","Muelle","SuspensiÃ³n","46","120","eBay","16"
"4444","CapÃ³","CarrocerÃ­a","43","121","Wallapop","34"
"4445","Muelle","SuspensiÃ³n","68","142","Recambio Verde","5"
"4446","Muelle","SuspensiÃ³n","85","113","eBay","40"
"4447","Puerta","CarrocerÃ­a","99","338","eBay","34"
"4448","Retrovisor","CarrocerÃ­a","65","119","eBay","33"
"4449","Caja de cambios","Motor","93","665","Recambio Azul","20"
"4450","Amortiguador","SuspensiÃ³n","86","113","Wallapop","21"
"4451","Motor de arranque","Electricidad","94","126","Wallapop","1"
