"id_venta","pieza_id","fecha_venta","precio_venta","canal_venta"
"1154","2456","2025-03-09","80,85","Wallapop"
"1155","2456","2025-10-18","75,46","eBay"
"1156","222","2025-10-08","115,83","Wallapop"
"1157","3063","2025-08-21","124,16","Wallapop"
"1158","2118","2025-05-22","198","eBay"
"1159","84","2026-02-06","304,56","Recambio Verde"
"1160","84","2025-05-04","265,08","Ovoko"
"1161","395","2025-11-08","54,45","Ovoko"
"1162","2157","2025-03-10","152,6","Ovoko"
"1163","2248","2025-11-22","64,61","Recambio Azul"
"1164","2871","2026-01-16","140,8","Recambio Azul"
"1165","4096","2025-02-26","79,18","Wallapop"
"1166","2965","2025-12-03","415,15","Ovoko"
"1167","548","2025-08-09","53,56","Wallapop"
"1168","548","2025-11-09","50,96","eBay"
"1169","3225","2026-03-05","254,1","eBay"
"1170","4573","2026-02-25","353,1","Recambio Azul"
"1171","2863","2025-12-14","83,83","Ovoko"
"1172","4421","2025-05-18","144,4","Wallapop"
"1173","4421","2025-09-02","159,6","Ovoko"
"1174","505","2025-05-01","91,14","Recambio Azul"
"1175","3565","2025-03-03","175,57","Recambio Azul"
"1176","3565","2026-01-20","193,67","eBay"
"1177","742","2025-07-14","128,52","Recambio Verde"
"1178","4499","2025-07-12","185,64","Ovoko"
"1179","677","2025-03-08","390,06","Wallapop"
"1180","885","2025-01-11","101,2","eBay"
"1181","2024","2026-02-25","182,16","Recambio Verde"
"1182","287","2025-12-28","81,84","eBay"
"1183","1087","2025-02-12","108,9","Recambio Verde"
"1184","1087","2025-03-20","118,8","Recambio Verde"
"1185","4336","2025-12-08","112,1","Recambio Verde"
"1186","4336","2026-01-14","123,9","Recambio Verde"
"1187","476","2025-12-14","78","Ovoko"
"1188","1012","2025-11-01","42,23","Ovoko"
"1189","420","2025-10-31","664,2","eBay"
"1190","705","2025-09-11","197,47","Ovoko"
"1191","3240","2025-02-23","53,9","Wallapop"
"1192","2267","2025-06-21","88,32","Wallapop"
"1193","2267","2025-02-21","92,92","eBay"
"1194","4362","2025-03-12","84,6","Ovoko"
"1195","4362","2025-01-20","89,3","Recambio Verde"
"1196","4976","2025-03-08","517,65","Recambio Verde"
"1197","2264","2026-01-15","174,72","Ovoko"
"1198","1272","2025-06-16","62,54","Recambio Verde"
"1199","2959","2026-03-07","99,96","Recambio Verde"
"1200","4682","2025-02-16","121","eBay"
"1201","99","2025-06-29","228,9","eBay"
"1202","99","2025-09-13","224,7","Recambio Azul"
"1203","99","2025-05-31","197,4","Recambio Azul"
"1204","3502","2025-12-19","379,5","Recambio Verde"
"1205","3596","2026-01-10","70,2","Ovoko"
"1206","2733","2025-01-22","715,17","Wallapop"
"1207","3152","2025-12-29","129,6","Recambio Verde"
"1208","4611","2026-03-09","69,16","eBay"
"1209","4563","2025-09-27","109,18","Wallapop"
"1210","4563","2025-08-09","106","Ovoko"
"1211","4479","2025-09-26","75,6","Ovoko"
"1212","751","2026-02-07","52,78","Recambio Azul"
"1213","4588","2025-11-08","636,48","Recambio Azul"
"1214","4588","2026-01-23","702,78","Recambio Azul"
"1215","498","2025-10-15","256,02","Ovoko"
"1216","1565","2025-01-23","55,62","Wallapop"
"1217","180","2025-12-06","122,4","Recambio Verde"
"1218","3613","2025-11-03","64,2","Recambio Verde"
"1219","2173","2025-04-10","64,31","Recambio Verde"
"1220","4335","2025-12-19","51,7","Recambio Verde"
"1221","4335","2025-11-29","49,5","Recambio Verde"
"1222","4335","2025-12-25","56,65","Recambio Azul"
"1223","3244","2025-11-02","154,96","Recambio Azul"
"1224","3244","2025-03-16","140,06","eBay"
"1225","3365","2025-01-16","67,84","Ovoko"
"1226","3365","2025-04-23","67,2","Wallapop"
"1227","4283","2026-01-14","66,78","Ovoko"
"1228","3906","2025-01-28","147,58","Recambio Azul"
"1229","2865","2025-12-02","91,52","Ovoko"
"1230","2865","2025-09-15","83,6","Ovoko"
"1231","4688","2025-01-22","98,98","Recambio Verde"
"1232","4331","2026-02-05","138,24","Ovoko"
"1233","689","2025-08-09","42,3","Recambio Verde"
"1234","689","2025-07-27","45,12","Ovoko"
"1235","3546","2025-09-26","310,58","Wallapop"
"1236","13","2025-03-04","487,23","Wallapop"
"1237","547","2025-01-11","84,15","eBay"
"1238","4737","2025-10-31","305,9","Wallapop"
"1239","3432","2025-04-21","79,79","Wallapop"
"1240","527","2025-08-28","112,2","Wallapop"
"1241","334","2025-12-24","733,44","Ovoko"
"1242","4427","2025-03-09","134,26","Recambio Azul"
"1243","4839","2025-06-06","184,14","Recambio Verde"
"1244","28","2026-01-11","28,08","Ovoko"
"1245","28","2025-03-29","26,73","Recambio Azul"
"1246","402","2025-10-01","189,28","eBay"
"1247","4139","2025-11-29","487,68","Wallapop"
"1248","587","2025-07-16","216,58","Recambio Verde"
"1249","1938","2025-05-31","86,48","Wallapop"
"1250","1331","2025-03-16","91,52","Wallapop"
"1251","4346","2025-08-26","66,96","Recambio Azul"
"1252","2656","2025-07-07","33,99","Recambio Azul"
"1253","4862","2025-02-26","413,64","Recambio Azul"
"1254","4402","2025-08-07","85,85","eBay"
"1255","3798","2025-10-16","85,26","Wallapop"
"1256","3798","2026-02-17","90,48","Wallapop"
"1257","3220","2025-03-12","352,03","Recambio Verde"
"1258","2307","2025-07-19","59,4","eBay"
"1259","1435","2025-06-11","50","eBay"
"1260","1435","2025-05-14","48","Ovoko"
"1261","1435","2026-03-14","46","Recambio Verde"
"1262","4461","2026-02-16","180","Wallapop"
"1263","1817","2025-04-28","27,56","Ovoko"
"1264","3383","2025-03-28","72","Recambio Azul"
"1265","3151","2025-07-06","784,38","Wallapop"
"1266","3151","2025-06-06","807,45","Recambio Azul"
"1267","3678","2025-04-29","89,04","Recambio Azul"
"1268","2508","2025-11-06","79,56","Wallapop"
"1269","1058","2025-09-15","353,44","eBay"
"1270","640","2025-11-19","70,2","Recambio Azul"
"1271","2500","2025-08-13","802,24","Recambio Azul"
"1272","2820","2025-07-30","89,89","Wallapop"
"1273","1432","2026-01-18","57,78","Recambio Azul"
"1274","169","2025-10-31","29,45","eBay"
"1275","727","2026-01-20","108,9","eBay"
"1276","550","2026-03-10","75,6","Recambio Verde"
"1277","928","2025-03-08","71,28","Recambio Verde"
"1278","23","2025-04-18","76,44","Recambio Verde"
"1279","1754","2026-02-16","59,36","Recambio Azul"
"1280","374","2026-01-10","201,96","Ovoko"
"1281","3997","2025-10-08","218,54","Ovoko"
"1282","3939","2025-04-13","144,97","Ovoko"
"1283","4513","2025-08-29","87,4","Ovoko"
"1284","4910","2025-11-08","97,02","Wallapop"
"1285","3230","2025-07-07","103,68","eBay"
"1286","3230","2025-05-29","109,08","eBay"
"1287","985","2026-02-17","73,5","eBay"
"1288","4953","2025-11-18","373,23","Wallapop"
"1289","3998","2025-09-24","59,52","Recambio Verde"
"1290","2077","2025-10-01","115,92","Recambio Azul"
"1291","442","2025-09-17","387,2","Ovoko"
"1292","4680","2025-05-19","132,5","eBay"
"1293","2010","2025-06-29","51,3","Recambio Verde"
"1294","3575","2025-08-21","28,8","Recambio Verde"
"1295","3186","2025-06-05","295,2","Wallapop"
"1296","2659","2025-08-17","100,94","Wallapop"
"1297","1619","2026-01-10","76,8","eBay"
"1298","1619","2025-06-14","87,2","Recambio Verde"
"1299","582","2026-02-16","183","Recambio Verde"
"1300","4871","2026-01-22","696,15","Recambio Azul"
"1301","228","2025-08-31","117,39","Recambio Azul"
"1302","2110","2025-12-09","139,32","eBay"
"1303","2110","2026-03-15","130,29","Wallapop"
"1304","4773","2025-12-06","86,67","Recambio Verde"
"1305","733","2025-03-20","103,79","Recambio Verde"
"1306","3131","2025-10-14","108,07","Recambio Verde"
"1307","1936","2025-12-06","106,47","Ovoko"
"1308","1936","2025-08-11","111,15","Ovoko"
"1309","4598","2025-06-09","128,7","Wallapop"
"1310","233","2025-03-25","334,62","Ovoko"
"1311","3296","2025-06-06","179,28","eBay"
"1312","1350","2026-03-10","536,36","Recambio Verde"
"1313","2038","2025-10-04","175,74","eBay"
"1314","1257","2025-10-05","77,35","Wallapop"
"1315","155","2025-10-23","29,44","Recambio Azul"
"1316","4033","2025-05-24","326,23","Ovoko"
"1317","2428","2025-08-30","153","Recambio Azul"
"1318","2750","2025-01-05","75,97","Recambio Azul"
"1319","1960","2026-01-24","42,68","Recambio Azul"
"1320","1960","2025-10-04","46,64","Wallapop"
"1321","1009","2025-09-22","456,52","Recambio Verde"
"1322","3595","2025-04-02","39,6","Ovoko"
"1323","2859","2025-01-20","152,25","Recambio Azul"
"1324","367","2025-01-25","268,14","eBay"
"1325","4009","2025-05-31","87,3","eBay"
"1326","1950","2025-01-22","121,38","Ovoko"
"1327","970","2025-05-07","171,69","Wallapop"
"1328","929","2026-01-23","656,69","eBay"
"1329","335","2025-02-18","146,02","Wallapop"
"1330","521","2026-02-07","190,12","Ovoko"
"1331","345","2026-01-10","54,32","Wallapop"
"1332","860","2025-04-28","136,5","Recambio Verde"
"1333","4669","2025-11-01","162,96","eBay"
"1334","213","2025-05-11","52,44","Ovoko"
"1335","4391","2025-03-20","77,04","eBay"
"1336","3360","2025-08-19","315,25","Ovoko"
"1337","3682","2026-01-01","156","Recambio Azul"
"1338","747","2025-02-04","352,26","Recambio Azul"
"1339","747","2025-12-07","318,06","Wallapop"
"1340","297","2025-02-04","33,48","Ovoko"
"1341","3686","2025-08-01","59,95","Ovoko"
"1342","2439","2025-12-19","98,94","Recambio Azul"
"1343","2465","2025-02-14","127,4","Wallapop"
"1344","2083","2025-08-09","124,12","Recambio Azul"
"1345","304","2025-07-23","129,28","eBay"
"1346","4211","2026-02-02","109,98","eBay"
"1347","3819","2025-02-16","444,26","Recambio Azul"
"1348","1628","2025-06-27","68,4","eBay"
"1349","3313","2025-01-11","52,53","Recambio Verde"
"1350","3313","2025-04-09","48,96","Ovoko"
"1351","462","2025-10-02","83,74","Wallapop"
"1352","1880","2025-02-19","90,16","eBay"
"1353","1880","2026-03-02","105,84","eBay"
"1354","4485","2025-01-30","526,9","eBay"
"1355","340","2025-10-14","79,79","Wallapop"
"1356","340","2025-06-12","78,21","Recambio Verde"
"1357","4554","2025-05-23","52,47","eBay"
"1358","216","2025-12-12","38,54","Recambio Verde"
"1359","2168","2025-08-21","143,17","Recambio Azul"
"1360","1823","2025-12-28","529,2","Recambio Azul"
"1361","2726","2026-01-31","121,98","Recambio Azul"
"1362","3982","2025-04-28","78,11","Ovoko"
"1363","2344","2025-08-20","449,9","Ovoko"
"1364","3280","2025-09-02","60,14","Ovoko"
"1365","995","2025-04-21","39,6","Recambio Verde"
"1366","995","2025-01-09","43,56","Recambio Verde"
"1367","2144","2025-07-25","28,8","Recambio Verde"
"1368","3179","2025-09-12","83,66","Recambio Azul"
"1369","3701","2025-10-17","79,2","eBay"
"1370","1190","2025-02-27","202,91","Ovoko"
"1371","1190","2025-04-07","212,76","Ovoko"
"1372","4143","2025-06-29","22,56","Ovoko"
"1373","4046","2025-03-17","140,98","Recambio Azul"
"1374","2336","2025-09-21","183,6","eBay"
"1375","4636","2026-01-06","74,55","Ovoko"
"1376","1094","2025-09-29","118,8","Recambio Verde"
"1377","3050","2026-02-12","144,43","Recambio Azul"
"1378","3050","2025-02-04","157,3","Ovoko"
"1379","756","2025-10-09","138,6","Wallapop"
"1380","4828","2025-05-28","202,98","eBay"
"1381","2766","2025-09-22","74,7","eBay"
"1382","3811","2025-01-24","91,08","eBay"
"1383","3811","2025-11-30","99","eBay"
"1384","133","2025-10-02","451,56","Recambio Azul"
"1385","2684","2025-04-21","478,66","Recambio Azul"
"1386","2579","2025-03-13","76,26","Recambio Verde"
"1387","2579","2025-08-14","74,62","Wallapop"
"1388","2579","2025-01-23","89,38","eBay"
"1389","1815","2025-05-16","60,72","Recambio Azul"
"1390","685","2025-12-05","55,46","eBay"
"1391","685","2025-11-21","58,41","Wallapop"
"1392","2031","2025-12-24","138,32","Wallapop"
"1393","1621","2025-06-12","725,68","Ovoko"
"1394","1621","2025-04-21","841,48","eBay"
"1395","1621","2025-08-24","717,96","Wallapop"
"1396","1023","2026-01-09","138,86","Ovoko"
"1397","3953","2025-03-22","185,84","eBay"
"1398","4940","2025-01-28","299,88","Wallapop"
"1399","2182","2025-10-17","344,35","eBay"
"1400","2182","2025-01-15","362,1","Ovoko"
"1401","273","2025-07-24","139,52","eBay"
"1402","4126","2026-03-09","490,28","Ovoko"
"1403","4126","2025-07-04","456,96","Recambio Azul"
"1404","772","2026-02-07","87,3","Recambio Azul"
"1405","1489","2025-11-30","106,2","Wallapop"
"1406","3670","2025-04-22","149,46","Recambio Verde"
"1407","318","2025-01-29","53,04","Ovoko"
"1408","1653","2026-01-21","159,5","Wallapop"
"1409","1830","2025-04-02","132,99","Ovoko"
"1410","4776","2025-12-11","243,47","eBay"
"1411","4789","2026-01-27","288,09","Ovoko"
"1412","2448","2026-02-22","129,32","Recambio Verde"
"1413","3631","2025-03-10","66,43","Recambio Verde"
"1414","1584","2025-12-24","185,25","Recambio Azul"
"1415","553","2026-01-18","245,41","Ovoko"
"1416","2816","2025-11-25","150,8","Wallapop"
"1417","3611","2025-05-30","90,72","Ovoko"
"1418","3902","2026-01-06","25,44","Recambio Azul"
"1419","2707","2026-01-29","142,41","eBay"
"1420","1309","2025-03-30","81,6","Wallapop"
"1421","1309","2025-01-28","78,2","Wallapop"
"1422","1309","2026-02-28","87,55","Ovoko"
"1423","104","2025-11-27","148,92","Ovoko"
"1424","104","2025-11-04","151,84","Wallapop"
"1425","104","2025-12-06","154,76","Ovoko"
"1426","60","2025-08-13","68,2","Recambio Azul"
"1427","60","2025-04-16","56,42","Ovoko"
"1428","60","2025-08-17","62","Ovoko"
"1429","3210","2025-04-26","103,02","eBay"
"1430","4520","2025-11-08","31,2","Recambio Azul"
"1431","3955","2025-08-18","685,4","Wallapop"
"1432","3650","2025-06-15","123,2","Recambio Azul"
"1433","3650","2025-09-18","114,24","Wallapop"
"1434","3650","2025-07-28","112","Recambio Azul"
"1435","466","2025-09-17","38","eBay"
"1436","4000","2025-03-28","99,51","Recambio Verde"
"1437","3872","2025-09-03","488,66","Recambio Verde"
"1438","3110","2025-11-15","84,64","Recambio Azul"
"1439","3110","2026-01-21","83,72","Recambio Azul"
"1440","3110","2025-01-29","84,64","eBay"
"1441","1974","2025-02-11","163,71","Wallapop"
"1442","1974","2025-05-14","166,77","Recambio Verde"
"1443","3663","2025-01-08","84,7","Recambio Azul"
"1444","4463","2026-02-23","444,36","Recambio Verde"
"1445","193","2025-06-07","48,76","Wallapop"
"1446","2124","2025-04-19","85,56","Wallapop"
"1447","1949","2026-02-10","118,65","Wallapop"
"1448","1415","2025-11-22","215,28","Recambio Azul"
"1449","3279","2025-01-15","22,8","Wallapop"
"1450","3279","2025-06-13","25,68","Recambio Azul"
"1451","4179","2025-01-28","87,3","eBay"
"1452","3001","2025-04-06","36,1","eBay"
"1453","4594","2025-12-28","257,92","eBay"
"1454","4594","2025-06-12","257,92","Recambio Azul"
"1455","3271","2025-09-10","104,86","Wallapop"
"1456","161","2026-01-04","559,68","eBay"
"1457","2791","2025-06-04","80,85","Wallapop"
"1458","4836","2025-10-13","344,96","Ovoko"
"1459","4836","2025-01-24","387,2","Recambio Verde"
"1460","2557","2025-11-02","82,45","eBay"
"1461","2123","2026-03-10","545,2","Recambio Verde"
"1462","3363","2025-05-12","190,12","Recambio Verde"
"1463","1804","2025-09-06","275,4","Wallapop"
"1464","3681","2025-04-10","40,66","eBay"
"1465","3270","2025-04-27","42","Ovoko"
"1466","4679","2026-03-02","28,83","Ovoko"
"1467","4558","2026-01-20","186,56","Ovoko"
"1468","3529","2025-09-22","150,72","Ovoko"
"1469","1730","2025-06-16","53,53","Recambio Azul"
"1470","1493","2025-08-05","42,23","Recambio Azul"
"1471","1493","2025-09-27","43,05","Wallapop"
"1472","1493","2025-12-18","43,05","Wallapop"
"1473","4806","2025-07-02","713,69","Ovoko"
"1474","2661","2025-11-27","133,95","Recambio Azul"
"1475","2661","2025-09-14","128,31","Recambio Verde"
"1476","4047","2025-07-01","136,74","Recambio Verde"
"1477","2973","2025-12-01","119,34","Wallapop"
"1478","662","2025-09-11","457,92","Recambio Verde"
"1479","1562","2025-07-08","31,28","Wallapop"
"1480","3951","2025-01-06","106,92","Recambio Azul"
"1481","1457","2025-06-10","53,9","Recambio Azul"
"1482","1043","2025-07-09","154,5","Wallapop"
"1483","473","2025-02-20","59","Recambio Azul"
"1484","336","2025-12-17","351","Recambio Verde"
"1485","2437","2025-08-06","81,37","Wallapop"
"1486","3490","2026-01-30","21,16","Wallapop"
"1487","3490","2025-07-19","22,31","Recambio Verde"
"1488","2603","2025-01-22","114,24","eBay"
"1489","2947","2025-06-12","344,64","eBay"
"1490","2947","2025-07-20","344,64","Wallapop"
"1491","3182","2025-10-16","326,7","Recambio Azul"
"1492","3642","2025-08-14","97,37","eBay"
"1493","1826","2025-03-27","599,45","eBay"
"1494","3145","2026-01-08","159,14","Ovoko"
"1495","3441","2025-08-22","125,02","eBay"
"1496","3441","2025-03-30","134,33","Recambio Verde"
"1497","4182","2025-10-10","579,74","Wallapop"
"1498","4486","2025-03-07","333,54","Ovoko"
"1499","1057","2025-05-29","80,85","Wallapop"
"1500","4962","2025-11-10","571,23","Wallapop"
"1501","2519","2025-07-20","82,62","eBay"
"1502","1295","2025-04-26","799,68","Wallapop"
"1503","1084","2026-03-05","180,4","eBay"
"1504","1084","2025-05-28","170,56","Ovoko"
"1505","2079","2025-09-16","70,35","Wallapop"
"1506","2079","2025-08-14","64,99","Wallapop"
"1507","3677","2025-01-16","49,22","Recambio Verde"
"1508","3134","2025-10-27","66,24","Wallapop"
"1509","3482","2026-02-22","712,8","Ovoko"
"1510","243","2025-06-11","96,3","Wallapop"
"1511","243","2025-03-29","81","Wallapop"
"1512","3656","2026-03-03","527,24","Recambio Verde"
"1513","3656","2025-05-19","543,38","eBay"
"1514","3656","2025-01-28","570,28","eBay"
"1515","1366","2025-02-18","83,52","Recambio Verde"
"1516","1115","2025-08-08","573","Ovoko"
"1517","3757","2026-02-15","132","Ovoko"
"1518","1274","2025-09-27","30,69","Recambio Verde"
"1519","2789","2025-10-10","64,8","Recambio Verde"
"1520","3830","2025-05-04","115","eBay"
"1521","1648","2025-09-01","130,81","Recambio Verde"
"1522","3011","2025-06-26","112,32","Wallapop"
"1523","3093","2025-11-26","113,85","Ovoko"
"1524","3093","2025-04-16","113,85","Recambio Verde"
"1525","2824","2025-03-29","252,96","eBay"
"1526","2550","2025-11-29","69","Wallapop"
"1527","1357","2025-04-18","52,2","Ovoko"
"1528","2256","2025-12-30","68,08","Ovoko"
"1529","3303","2025-06-06","104,65","Wallapop"
"1530","3303","2025-05-05","108,1","Recambio Azul"
"1531","3303","2025-05-27","113,85","Ovoko"
"1532","2175","2026-01-26","146,06","Recambio Azul"
"1533","655","2025-06-26","102,83","Recambio Verde"
"1534","3630","2025-11-07","307,4","Ovoko"
"1535","279","2025-04-21","533","Recambio Verde"
"1536","4619","2025-08-08","83","Recambio Azul"
"1537","3900","2025-08-03","39,6","Recambio Azul"
"1538","3900","2025-07-12","47,08","Wallapop"
"1539","3876","2025-03-12","20,93","Ovoko"
"1540","2700","2025-07-13","130,38","Wallapop"
"1541","555","2025-06-11","65,88","Ovoko"
"1542","270","2025-10-31","81,6","eBay"
"1543","4286","2025-12-08","64,89","Wallapop"
"1544","4455","2025-12-04","209,28","Recambio Azul"
"1545","4628","2026-03-10","108","Recambio Verde"
"1546","1629","2025-12-01","357,38","Recambio Verde"
"1547","1507","2025-01-23","688,2","Wallapop"
"1548","4692","2025-05-09","50,96","Wallapop"
"1549","4692","2026-02-07","52,43","Ovoko"
"1550","2170","2026-02-08","75,6","Ovoko"
"1551","3150","2025-12-12","114,66","Wallapop"
"1552","3150","2026-01-12","127,53","Wallapop"
"1553","3150","2025-03-20","128,7","Wallapop"
"1554","638","2026-01-07","133,77","Recambio Azul"
"1555","4426","2025-06-10","275","Ovoko"
"1556","1508","2025-03-09","71,04","Recambio Azul"
"1557","2442","2025-07-16","162,8","Recambio Azul"
"1558","3946","2025-07-02","110,4","Ovoko"
"1559","2509","2025-06-25","303,96","Recambio Verde"
"1560","2993","2025-05-17","32,64","Recambio Azul"
"1561","684","2026-01-31","149,49","Recambio Azul"
"1562","3514","2025-08-31","117,72","Recambio Verde"
"1563","1842","2025-02-21","134,42","Ovoko"
"1564","2967","2025-10-29","70,5","Ovoko"
"1565","4027","2025-11-24","61,1","Recambio Verde"
"1566","260","2025-07-12","370,44","Recambio Verde"
"1567","3785","2025-12-06","137,5","Recambio Azul"
"1568","2669","2025-01-04","408,1","Recambio Azul"
"1569","679","2025-08-20","50,6","Recambio Verde"
"1570","2266","2026-01-02","117,9","Ovoko"
"1571","1519","2025-08-15","113,68","Ovoko"
"1572","4759","2025-02-03","382,72","Ovoko"
"1573","4439","2025-05-25","56,1","eBay"
"1574","4439","2025-09-18","51,15","Wallapop"
"1575","2232","2025-06-25","172,26","eBay"
"1576","2232","2025-02-21","165,3","Wallapop"
"1577","3172","2025-04-17","27","Wallapop"
"1578","2942","2025-09-16","352,92","Recambio Azul"
"1579","2575","2025-11-11","44,94","Ovoko"
"1580","2575","2025-11-04","40,74","Wallapop"
"1581","4417","2025-09-08","133,2","Recambio Azul"
"1582","3070","2026-02-11","76,63","Wallapop"
"1583","1143","2025-10-17","102,96","eBay"
"1584","2349","2025-04-24","273,9","eBay"
"1585","2449","2025-09-07","81,32","Wallapop"
"1586","467","2025-10-29","115,54","Recambio Verde"
"1587","2225","2026-01-11","108,15","Recambio Azul"
"1588","2075","2025-02-08","320,76","eBay"
"1589","3734","2025-03-14","175","Wallapop"
"1590","1315","2025-06-05","96,6","Ovoko"
"1591","823","2026-03-01","86,4","Recambio Azul"
"1592","83","2025-05-27","380,77","eBay"
"1593","3931","2025-12-18","113,4","Recambio Azul"
"1594","507","2026-02-07","88,32","eBay"
"1595","507","2025-03-05","97,52","Ovoko"
"1596","1582","2025-06-02","115,54","Recambio Azul"
"1597","2988","2025-03-17","149,4","Recambio Verde"
"1598","4823","2025-09-01","63","Recambio Azul"
"1599","1226","2025-11-14","87,36","eBay"
"1600","3484","2025-10-06","94","eBay"
"1601","994","2026-01-16","98,44","Recambio Azul"
"1602","261","2026-02-26","62,56","Wallapop"
"1603","2327","2025-07-31","45,12","Recambio Azul"
"1604","2327","2025-05-04","43,2","eBay"
"1605","2327","2025-07-15","43,68","Ovoko"
"1606","4382","2025-03-10","523,59","Ovoko"
"1607","4475","2025-01-08","78,21","eBay"
"1608","3176","2026-01-05","99,36","Wallapop"
"1609","341","2026-03-11","63,7","Ovoko"
"1610","254","2025-01-08","32,76","Ovoko"
"1611","1928","2025-08-01","362,73","Recambio Azul"
"1612","4711","2026-02-19","99,64","eBay"
"1613","3838","2025-01-03","110,11","Recambio Azul"
"1614","1550","2025-01-04","296,39","Recambio Verde"
"1615","2555","2025-03-27","103,74","Recambio Verde"
"1616","337","2025-11-01","46,06","Wallapop"
"1617","2769","2025-10-22","114,45","Recambio Verde"
"1618","2769","2025-01-28","111,3","Recambio Verde"
"1619","4623","2025-08-17","64,32","Recambio Verde"
"1620","3031","2025-05-21","78,02","Wallapop"
"1621","3031","2025-12-09","83","Recambio Verde"
"1622","33","2025-08-20","79,68","Recambio Verde"
"1623","3748","2025-06-11","110,24","Recambio Azul"
"1624","1835","2025-07-20","66,24","eBay"
"1625","4621","2025-06-06","79,31","Recambio Verde"
"1626","4442","2026-02-12","96,96","Ovoko"
"1627","708","2025-03-18","63,72","Recambio Verde"
"1628","1944","2025-04-18","76,8","Wallapop"
"1629","4048","2026-03-13","18,9","Recambio Azul"
"1630","4048","2025-12-06","18,9","Wallapop"
"1631","1431","2025-09-30","178,2","Ovoko"
"1632","3719","2025-09-24","210,24","Wallapop"
"1633","2933","2025-08-14","34,68","Recambio Azul"
"1634","672","2025-03-13","82,62","Ovoko"
"1635","1696","2025-09-19","61,8","Recambio Azul"
"1636","3638","2025-08-18","96,8","eBay"
"1637","3638","2026-02-12","82,72","Ovoko"
"1638","3245","2025-04-23","340,28","Recambio Azul"
"1639","3689","2025-09-05","95,4","Ovoko"
"1640","4722","2026-03-09","109","Recambio Azul"
"1641","4403","2025-09-04","63,05","Wallapop"
"1642","257","2026-02-14","471,6","eBay"
"1643","2305","2025-06-24","121,26","eBay"
"1644","3276","2025-07-14","75,26","eBay"
"1645","1011","2025-01-09","40,95","Recambio Azul"
"1646","3867","2025-04-07","797,9","eBay"
"1647","3291","2025-07-31","110,09","Wallapop"
"1648","2023","2026-01-19","92,56","Wallapop"
"1649","4040","2025-11-30","84,6","Recambio Verde"
"1650","1368","2025-04-18","447,72","Wallapop"
"1651","1951","2025-06-22","260,16","Recambio Verde"
"1652","4850","2025-07-21","334,62","Recambio Azul"
"1653","126","2025-09-21","48,76","Ovoko"
"1654","3510","2025-03-07","91,8","Recambio Verde"
"1655","453","2025-08-27","21,6","Wallapop"
"1656","4983","2025-04-07","184,24","eBay"
"1657","2292","2025-10-04","95,4","Wallapop"
"1658","3377","2026-03-04","278,76","eBay"
"1659","3000","2025-12-22","33,33","eBay"
"1660","3000","2025-07-23","34,32","Wallapop"
"1661","3193","2025-10-23","174,84","eBay"
"1662","3193","2025-08-10","204,92","Recambio Verde"
"1663","4056","2025-01-21","26,75","Wallapop"
"1664","4837","2025-12-19","143,88","Wallapop"
"1665","2251","2025-01-25","92,12","Recambio Verde"
"1666","3376","2026-01-24","270,9","Recambio Verde"
"1667","3376","2026-02-13","250,26","Wallapop"
"1668","855","2025-06-14","67,98","eBay"
"1669","2174","2025-01-07","611,52","Wallapop"
"1670","4632","2025-02-13","154,76","Ovoko"
"1671","1682","2025-12-20","186,24","Wallapop"
"1672","880","2025-02-16","63,36","eBay"
"1673","4626","2025-01-20","159,58","Recambio Azul"
"1674","4626","2025-12-01","151,68","Wallapop"
"1675","2283","2025-08-02","639,18","Recambio Azul"
"1676","1971","2026-02-15","65,1","Ovoko"
"1677","3523","2025-03-02","115,2","Wallapop"
"1678","2392","2025-01-06","25,48","Recambio Verde"
"1679","2330","2026-02-28","103,5","Recambio Verde"
"1680","1870","2025-10-18","125,28","Recambio Verde"
"1681","4188","2025-10-25","272,34","eBay"
"1682","4188","2025-03-02","291,03","eBay"
"1683","1538","2025-08-21","84,39","Ovoko"
"1684","1538","2025-10-26","80,91","Recambio Azul"
"1685","2009","2025-05-17","77,52","Wallapop"
"1686","2009","2025-08-31","78,28","Recambio Verde"
"1687","463","2025-05-24","48,36","Ovoko"
"1688","602","2025-02-25","61,44","Recambio Azul"
"1689","4618","2026-01-10","253,44","Wallapop"
"1690","4618","2025-05-05","238,08","Ovoko"
"1691","3944","2025-01-01","44,1","eBay"
"1692","3025","2025-10-03","304,95","Wallapop"
"1693","4075","2025-09-24","93","Recambio Verde"
"1694","3738","2026-02-02","702,18","eBay"
"1695","3738","2025-12-18","791,82","Wallapop"
"1696","1420","2025-07-21","78,26","Wallapop"
"1697","4670","2025-08-14","51,94","eBay"
"1698","3211","2025-11-23","83,16","Ovoko"
"1699","3211","2025-04-02","77","Recambio Azul"
"1700","2531","2025-11-28","30,16","Recambio Azul"
"1701","2531","2026-03-14","29,29","Wallapop"
"1702","2531","2025-09-20","31,32","Recambio Verde"
"1703","4638","2025-11-28","60,8","eBay"
"1704","1130","2025-09-21","73,44","Recambio Verde"
"1705","745","2025-11-19","389,07","Wallapop"
"1706","745","2025-07-15","365,49","Wallapop"
"1707","3836","2025-04-11","404,46","Wallapop"
"1708","3315","2025-05-12","338,52","Recambio Verde"
"1709","1155","2026-02-28","59,85","Recambio Verde"
"1710","1929","2025-03-14","40,95","Recambio Azul"
